SNR,window,p,MD_x,FAR_x
0.0,50,0.5,0.0014,0.3598
0.0,50,0.5,0.0011,0.3776
0.0,50,0.5,0.0012,0.2464
0.0,50,0.5,0.0007,0.3297
0.0,50,0.5,0.0008,0.2729
0.0,50,0.5,0.0017,0.3086
0.0,50,0.5,0.0012,0.3033
0.0,50,0.5,0.0009,0.3887
0.0,50,0.5,0.0014,0.2909
0.0,50,0.5,0.0005,0.35
0.0,50,0.5,0.0019,0.3033
0.0,50,0.5,0.0011,0.318
0.0,50,0.5,0.0013,0.2844
0.0,50,0.5,0.0003,0.3389
0.0,50,0.5,0.0014,0.247
0.0,50,0.5,0.0006,0.3188
0.0,50,0.5,0.0006,0.386
0.0,50,0.5,0.0008,0.3256
0.0,50,0.5,0.0007,0.3423
0.0,50,0.5,0.0009,0.3782
0.0,50,0.5,0.0008,0.2667
0.0,50,0.5,0.0012,0.466
0.0,50,0.5,0.0011,0.3476
0.0,50,0.5,0.001,0.2954
0.0,50,0.5,0.0026,0.3276
0.0,50,0.5,0.0009,0.3798
0.0,50,0.5,0.0014,0.3375
0.0,50,0.5,0.002,0.2637
0.0,50,0.5,0.0006,0.3341
0.0,50,0.5,0.0006,0.3464
0.0,50,0.5,0.001,0.3705
0.0,50,0.5,0.0006,0.3261
0.0,50,0.5,0.0018,0.4766
0.0,50,0.5,0.0009,0.3079
0.0,50,0.5,0.0008,0.3381
0.0,50,0.5,0.0016,0.3314
0.0,50,0.5,0.0015,0.3721
0.0,50,0.5,0.0015,0.3544
0.0,50,0.5,0.0014,0.2958
0.0,50,0.5,0.0009,0.3624
0.0,50,0.5,0.0013,0.3354
0.0,50,0.5,0.0008,0.2789
0.0,50,0.5,0.001,0.4066
0.0,50,0.5,0.0005,0.316
0.0,50,0.5,0.0012,0.412
0.0,50,0.5,0.0013,0.3004
0.0,50,0.5,0.0005,0.3244
0.0,50,0.5,0.0012,0.3912
0.0,50,0.5,0.0011,0.3156
0.0,50,0.5,0.0012,0.392
0.0,50,0.5,0.0008,0.3564
0.0,50,0.5,0.0011,0.3928
0.0,50,0.5,0.001,0.3862
0.0,50,0.5,0.0009,0.333
0.0,50,0.5,0.0009,0.3417
0.0,50,0.5,0.0006,0.3144
0.0,50,0.5,0.0012,0.3523
0.0,50,0.5,0.0005,0.4093
0.0,50,0.5,0.0007,0.3523
0.0,50,0.5,0.0011,0.3663
0.0,50,0.5,0.0015,0.3238
0.0,50,0.5,0.0009,0.2989
0.0,50,0.5,0.002,0.333
0.0,50,0.5,0.0014,0.3602
0.0,50,0.5,0.0007,0.3738
0.0,50,0.5,0.0006,0.3205
0.0,50,0.5,0.001,0.3585
0.0,50,0.5,0.0007,0.285
0.0,50,0.5,0.0007,0.3294
0.0,50,0.5,0.0007,0.3416
0.0,50,0.5,0.0012,0.3849
0.0,50,0.5,0.0007,0.3106
0.0,50,0.5,0.0003,0.3223
0.0,50,0.5,0.0015,0.3957
0.0,50,0.5,0.0021,0.3166
0.0,50,0.5,0.0012,0.2717
0.0,50,0.5,0.0011,0.3642
0.0,50,0.5,0.0009,0.384
0.0,50,0.5,0.0008,0.323
0.0,50,0.5,0.0011,0.3728
0.0,50,0.5,0.0007,0.3005
0.0,50,0.5,0.0011,0.2941
0.0,50,0.5,0.0018,0.4177
0.0,50,0.5,0.0008,0.3506
0.0,50,0.5,0.0006,0.3531
0.0,50,0.5,0.0011,0.2916
0.0,50,0.5,0.0015,0.3396
0.0,50,0.5,0.0005,0.3709
0.0,50,0.5,0.0019,0.3725
0.0,50,0.5,0.0006,0.3744
0.0,50,0.5,0.0012,0.3451
0.0,50,0.5,0.0008,0.3058
0.0,50,0.5,0.0013,0.3038
0.0,50,0.5,0.0016,0.3712
0.0,50,0.5,0.001,0.4049
0.0,50,0.5,0.0009,0.3321
0.0,50,0.5,0.0014,0.2992
0.0,50,0.5,0.0007,0.3545
0.0,50,0.5,0.0005,0.4146
0.0,50,0.5,0.0013,0.2454
0.0,50,0.5,0.0016,0.2696
0.0,50,0.5,0.0008,0.3145
0.0,50,0.5,0.0014,0.3571
0.0,50,0.5,0.0012,0.3043
0.0,50,0.5,0.0017,0.3098
0.0,50,0.5,0.0008,0.3893
0.0,50,0.5,0.001,0.3031
0.0,50,0.5,0.0009,0.375
0.0,50,0.5,0.0009,0.4168
0.0,50,0.5,0.0006,0.358
0.0,50,0.5,0.0006,0.3197
0.0,50,0.5,0.0018,0.3871
0.0,50,0.5,0.0011,0.3528
0.0,50,0.5,0.0012,0.3396
0.0,50,0.5,0.0009,0.3032
0.0,50,0.5,0.001,0.3079
0.0,50,0.5,0.0009,0.3812
0.0,50,0.5,0.0011,0.3894
0.0,50,0.5,0.0007,0.3532
0.0,50,0.5,0.0007,0.3968
0.0,50,0.5,0.0005,0.2644
0.0,50,0.5,0.0013,0.3763
0.0,50,0.5,0.0011,0.3048
0.0,50,0.5,0.0013,0.4275
0.0,50,0.5,0.0004,0.3813
0.0,50,0.5,0.0015,0.3599
0.0,50,0.5,0.0014,0.2713
0.0,50,0.5,0.0015,0.2451
0.0,50,0.5,0.0013,0.337
0.0,50,0.5,0.0011,0.2973
0.0,50,0.5,0.0011,0.2979
0.0,50,0.5,0.0013,0.3154
0.0,50,0.5,0.0009,0.335
0.0,50,0.5,0.0003,0.2859
0.0,50,0.5,0.0008,0.3468
0.0,50,0.5,0.001,0.3437
0.0,50,0.5,0.0009,0.3534
0.0,50,0.5,0.0007,0.3884
0.0,50,0.5,0.0013,0.4143
0.0,50,0.5,0.0008,0.2637
0.0,50,0.5,0.0013,0.3549
0.0,50,0.5,0.0008,0.3577
0.0,50,0.5,0.0016,0.3469
0.0,50,0.5,0.0014,0.3354
0.0,50,0.5,0.0008,0.2973
0.0,50,0.5,0.0008,0.2857
0.0,50,0.5,0.0011,0.3015
0.0,50,0.5,0.0008,0.369
0.0,50,0.5,0.001,0.3404
0.0,50,0.5,0.0006,0.3278
0.0,50,0.5,0.0009,0.351
0.0,50,0.5,0.0006,0.3658
0.0,50,0.5,0.0012,0.4336
0.0,50,0.5,0.0009,0.2951
0.0,50,0.5,0.001,0.348
0.0,50,0.5,0.001,0.2603
0.0,50,0.5,0.0003,0.3392
0.0,50,0.5,0.0007,0.3121
0.0,50,0.5,0.0008,0.379
0.0,50,0.5,0.0006,0.3263
0.0,50,0.5,0.0009,0.3414
0.0,50,0.5,0.0007,0.3181
0.0,50,0.5,0.0016,0.3445
0.0,50,0.5,0.0008,0.3394
0.0,50,0.5,0.0007,0.3116
0.0,50,0.5,0.0012,0.3225
0.0,50,0.5,0.001,0.3254
0.0,50,0.5,0.001,0.3239
0.0,50,0.5,0.0008,0.3857
0.0,50,0.5,0.001,0.2811
0.0,50,0.5,0.001,0.3436
0.0,50,0.5,0.0009,0.3857
0.0,50,0.5,0.0011,0.3339
0.0,50,0.5,0.0009,0.3666
0.0,50,0.5,0.001,0.3575
0.0,50,0.5,0.0008,0.4566
0.0,50,0.5,0.0007,0.3462
0.0,50,0.5,0.0018,0.3343
0.0,50,0.5,0.0002,0.304
0.0,50,0.5,0.0014,0.3089
0.0,50,0.5,0.0011,0.3189
0.0,50,0.5,0.0007,0.3191
0.0,50,0.5,0.0015,0.3762
0.0,50,0.5,0.0014,0.3029
0.0,50,0.5,0.0006,0.2779
0.0,50,0.5,0.0007,0.3397
0.0,50,0.5,0.0008,0.34
0.0,50,0.5,0.0012,0.3902
0.0,50,0.5,0.0006,0.3689
0.0,50,0.5,0.001,0.3358
0.0,50,0.5,0.0008,0.3475
0.0,50,0.5,0.0009,0.2734
0.0,50,0.5,0.0012,0.288
0.0,50,0.5,0.0013,0.3456
0.0,50,0.5,0.0006,0.3195
0.0,50,0.5,0.0008,0.3267
0.0,50,0.5,0.0004,0.3655
0.0,50,0.5,0.0008,0.3165
0.0,50,0.5,0.0009,0.4474
0.0,50,0.5,0.0008,0.3118
0.0,50,0.5,0.0006,0.2468
0.0,50,0.5,0.0011,0.3636
0.0,50,0.5,0.0009,0.3467
0.0,50,0.5,0.0007,0.3932
0.0,50,0.5,0.0017,0.356
0.0,50,0.5,0.0008,0.2889
0.0,50,0.5,0.0007,0.3378
0.0,50,0.5,0.0001,0.3065
0.0,50,0.5,0.0009,0.2868
0.0,50,0.5,0.0007,0.3323
0.0,50,0.5,0.0014,0.3255
0.0,50,0.5,0.0004,0.2762
0.0,50,0.5,0.0012,0.3493
0.0,50,0.5,0.0005,0.3138
0.0,50,0.5,0.0014,0.3729
0.0,50,0.5,0.0015,0.3318
0.0,50,0.5,0.0009,0.3263
0.0,50,0.5,0.0011,0.323
0.0,50,0.5,0.0003,0.2277
0.0,50,0.5,0.001,0.3719
0.0,50,0.5,0.0008,0.2629
0.0,50,0.5,0.0009,0.3349
0.0,50,0.5,0.0006,0.3609
0.0,50,0.5,0.0006,0.3679
0.0,50,0.5,0.0023,0.3764
0.0,50,0.5,0.0019,0.3112
0.0,50,0.5,0.001,0.3324
0.0,50,0.5,0.0006,0.2735
0.0,50,0.5,0.0008,0.3438
0.0,50,0.5,0.0013,0.3556
0.0,50,0.5,0.001,0.3327
0.0,50,0.5,0.0003,0.2535
0.0,50,0.5,0.0016,0.3714
0.0,50,0.5,0.0009,0.2895
0.0,50,0.5,0.0009,0.3396
0.0,50,0.5,0.0006,0.3199
0.0,50,0.5,0.0008,0.3311
0.0,50,0.5,0.0008,0.3878
0.0,50,0.5,0.0005,0.276
0.0,50,0.5,0.0005,0.3128
0.0,50,0.5,0.0009,0.3039
0.0,50,0.5,0.0015,0.3441
0.0,50,0.5,0.0008,0.2979
0.0,50,0.5,0.0011,0.2788
0.0,50,0.5,0.0013,0.3175
0.0,50,0.5,0.001,0.3453
0.0,50,0.5,0.0014,0.3678
0.0,50,0.5,0.0019,0.2618
0.0,50,0.5,0.0016,0.2417
0.0,50,0.5,0.0015,0.2989
0.0,50,0.5,0.0006,0.2927
0.0,50,0.5,0.0009,0.3428
0.0,50,0.5,0.0006,0.3574
0.0,50,0.5,0.0012,0.3583
0.0,50,0.5,0.0018,0.3799
0.0,50,0.5,0.0012,0.281
0.0,50,0.5,0.0004,0.3515
0.0,50,0.5,0.001,0.3964
0.0,50,0.5,0.0008,0.3883
0.0,50,0.5,0.0012,0.2905
0.0,50,0.5,0.0015,0.3606
0.0,50,0.5,0.0011,0.2989
0.0,50,0.5,0.0017,0.2974
0.0,50,0.5,0.0007,0.3528
0.0,50,0.5,0.0012,0.3912
0.0,50,0.5,0.0006,0.3116
0.0,50,0.5,0.0006,0.3251
0.0,50,0.5,0.0013,0.3003
0.0,50,0.5,0.002,0.2491
0.0,50,0.5,0.001,0.2903
0.0,50,0.5,0.0009,0.2853
0.0,50,0.5,0.0007,0.3585
0.0,50,0.5,0.0008,0.3262
0.0,50,0.5,0.0017,0.3299
0.0,50,0.5,0.0016,0.3285
0.0,50,0.5,0.0008,0.3767
0.0,50,0.5,0.0012,0.3705
0.0,50,0.5,0.0013,0.2882
0.0,50,0.5,0.0012,0.3907
0.0,50,0.5,0.0006,0.3429
0.0,50,0.5,0.0011,0.327
0.0,50,0.5,0.0014,0.3785
0.0,50,0.5,0.0012,0.3287
0.0,50,0.5,0.0017,0.3485
0.0,50,0.5,0.0011,0.3947
0.0,50,0.5,0.0004,0.278
0.0,50,0.5,0.0012,0.3773
0.0,50,0.5,0.001,0.2846
0.0,50,0.5,0.0016,0.3123
0.0,50,0.5,0.0015,0.3446
0.0,50,0.5,0.0021,0.2684
0.0,50,0.5,0.0008,0.3933
0.0,50,0.5,0.0002,0.3363
0.0,50,0.5,0.0005,0.3302
0.0,50,0.5,0.0006,0.2944
0.0,50,0.5,0.0008,0.308
0.0,50,0.5,0.0006,0.373
0.0,50,0.5,0.0013,0.3181
0.0,50,0.5,0.001,0.3021
0.0,50,0.5,0.0008,0.3122
0.0,50,0.5,0.0009,0.3727
0.0,50,0.5,0.001,0.3268
0.0,50,0.5,0.0008,0.3763
0.0,50,0.5,0.0008,0.3543
0.0,50,0.5,0.0005,0.3633
0.0,50,0.5,0.0009,0.3536
0.0,50,0.5,0.0008,0.3863
0.0,50,0.5,0.0005,0.3051
0.0,50,0.5,0.002,0.3401
0.0,50,0.5,0.0012,0.3174
0.0,50,0.5,0.0021,0.3319
0.0,50,0.5,0.0012,0.3264
0.0,50,0.5,0.0008,0.3493
0.0,50,0.5,0.0011,0.3406
0.0,50,0.5,0.0014,0.2776
0.0,50,0.5,0.0014,0.3188
0.0,50,0.5,0.0011,0.3291
0.0,50,0.5,0.0011,0.3718
0.0,50,0.5,0.0002,0.374
0.0,50,0.5,0.0009,0.2834
0.0,50,0.5,0.0007,0.3305
0.0,50,0.5,0.0009,0.3571
0.0,50,0.5,0.0009,0.401
0.0,50,0.5,0.001,0.3143
0.0,50,0.5,0.0009,0.2757
0.0,50,0.5,0.0011,0.2642
0.0,50,0.5,0.002,0.3006
0.0,50,0.5,0.0012,0.3588
0.0,50,0.5,0.0002,0.3223
0.0,50,0.5,0.0006,0.3426
0.0,50,0.5,0.0003,0.3864
0.0,50,0.5,0.0012,0.3157
0.0,50,0.5,0.0014,0.3325
0.0,50,0.5,0.0011,0.3059
0.0,50,0.5,0.0013,0.3057
0.0,50,0.5,0.001,0.2833
0.0,50,0.5,0.0014,0.2521
0.0,50,0.5,0.0012,0.2795
0.0,50,0.5,0.001,0.4283
0.0,50,0.5,0.001,0.3583
0.0,50,0.5,0.0009,0.2702
0.0,50,0.5,0.0007,0.3489
0.0,50,0.5,0.0011,0.286
0.0,50,0.5,0.0007,0.3245
0.0,50,0.5,0.0017,0.3249
0.0,50,0.5,0.0015,0.2847
0.0,50,0.5,0.0006,0.3122
0.0,50,0.5,0.0009,0.318
0.0,50,0.5,0.0012,0.3815
0.0,50,0.5,0.0013,0.3583
0.0,50,0.5,0.0009,0.3137
0.0,50,0.5,0.0008,0.3244
0.0,50,0.5,0.001,0.3523
0.0,50,0.5,0.0006,0.3673
0.0,50,0.5,0.001,0.327
0.0,50,0.5,0.0007,0.3259
0.0,50,0.5,0.0007,0.359
0.0,50,0.5,0.0012,0.3035
0.0,50,0.5,0.0007,0.383
0.0,50,0.5,0.0008,0.2525
0.0,50,0.5,0.0009,0.3132
0.0,50,0.5,0.0013,0.2899
0.0,50,0.5,0.0012,0.3428
0.0,50,0.5,0.0011,0.3883
0.0,50,0.5,0.0018,0.3294
0.0,50,0.5,0.0013,0.3231
0.0,50,0.5,0.0005,0.3356
0.0,50,0.5,0.0012,0.3773
0.0,50,0.5,0.0009,0.2678
0.0,50,0.5,0.001,0.2867
0.0,50,0.5,0.0008,0.2988
0.0,50,0.5,0.0012,0.3476
0.0,50,0.5,0.0017,0.2712
0.0,50,0.5,0.0009,0.3224
0.0,50,0.5,0.0005,0.3709
0.0,50,0.5,0.0006,0.3553
0.0,50,0.5,0.0016,0.2625
0.0,50,0.5,0.0006,0.3728
0.0,50,0.5,0.0008,0.3428
0.0,50,0.5,0.0008,0.2992
0.0,50,0.5,0.0005,0.2856
0.0,50,0.5,0.001,0.2655
0.0,50,0.5,0.0011,0.3292
0.0,50,0.5,0.001,0.3002
0.0,50,0.5,0.0012,0.3521
0.0,50,0.5,0.0014,0.3081
0.0,50,0.5,0.001,0.2762
0.0,50,0.5,0.0014,0.3231
0.0,50,0.5,0.0012,0.3132
0.0,50,0.5,0.0012,0.3255
0.0,50,0.5,0.0009,0.3292
0.0,50,0.5,0.0009,0.3857
0.0,50,0.5,0.0012,0.3137
0.0,50,0.5,0.0012,0.3696
0.0,50,0.5,0.0009,0.3335
0.0,50,0.5,0.0003,0.3873
0.0,50,0.5,0.0006,0.2944
0.0,50,0.5,0.0014,0.2993
0.0,50,0.5,0.0011,0.3296
0.0,50,0.5,0.0012,0.2763
0.0,50,0.5,0.0011,0.3306
0.0,50,0.5,0.001,0.2658
0.0,50,0.5,0.0003,0.3092
0.0,50,0.5,0.0009,0.3678
0.0,50,0.5,0.0006,0.2819
0.0,50,0.5,0.0015,0.3689
0.0,50,0.5,0.0013,0.291
0.0,50,0.5,0.0007,0.3704
0.0,50,0.5,0.001,0.2868
0.0,50,0.5,0.0011,0.3422
0.0,50,0.5,0.0005,0.3471
0.0,50,0.5,0.0006,0.3606
0.0,50,0.5,0.001,0.3216
0.0,50,0.5,0.0012,0.2567
0.0,50,0.5,0.001,0.4618
0.0,50,0.5,0.0013,0.2949
0.0,50,0.5,0.0014,0.3312
0.0,50,0.5,0.0016,0.3359
0.0,50,0.5,0.0016,0.3291
0.0,50,0.5,0.0011,0.3994
0.0,50,0.5,0.0008,0.3355
0.0,50,0.5,0.0025,0.253
0.0,50,0.5,0.0015,0.3625
0.0,50,0.5,0.0007,0.2877
0.0,50,0.5,0.0019,0.2779
0.0,50,0.5,0.0006,0.3938
0.0,50,0.5,0.0011,0.2916
0.0,50,0.5,0.0008,0.3402
0.0,50,0.5,0.0007,0.335
0.0,50,0.5,0.0008,0.2999
0.0,50,0.5,0.0007,0.323
0.0,50,0.5,0.0006,0.3122
0.0,50,0.5,0.0006,0.4023
0.0,50,0.5,0.0017,0.3276
0.0,50,0.5,0.0014,0.34
0.0,50,0.5,0.0011,0.3847
0.0,50,0.5,0.0014,0.3532
0.0,50,0.5,0.0005,0.2574
0.0,50,0.5,0.001,0.2985
0.0,50,0.5,0.0007,0.3432
0.0,50,0.5,0.0011,0.3566
0.0,50,0.5,0.0011,0.3677
0.0,50,0.5,0.0005,0.3237
0.0,50,0.5,0.0016,0.2532
0.0,50,0.5,0.001,0.2985
0.0,50,0.5,0.0011,0.3149
0.0,50,0.5,0.001,0.3572
0.0,50,0.5,0.0007,0.3491
0.0,50,0.5,0.001,0.3331
0.0,50,0.5,0.0004,0.3398
0.0,50,0.5,0.0015,0.3358
0.0,50,0.5,0.0009,0.2402
0.0,50,0.5,0.0012,0.3373
0.0,50,0.5,0.0006,0.3992
0.0,50,0.5,0.0016,0.3889
0.0,50,0.5,0.0007,0.3222
0.0,50,0.5,0.0026,0.3046
0.0,50,0.5,0.001,0.3138
0.0,50,0.5,0.0011,0.3018
0.0,50,0.5,0.0007,0.3299
0.0,50,0.5,0.0007,0.2908
0.0,50,0.5,0.0013,0.3486
0.0,50,0.5,0.0012,0.3156
0.0,50,0.5,0.0006,0.3517
0.0,50,0.5,0.001,0.3127
0.0,50,0.5,0.0015,0.348
0.0,50,0.5,0.0008,0.3307
0.0,50,0.5,0.0011,0.4054
0.0,50,0.5,0.001,0.3777
0.0,50,0.5,0.001,0.3353
0.0,50,0.5,0.0011,0.3294
0.0,50,0.5,0.0014,0.3868
0.0,50,0.5,0.001,0.2574
0.0,50,0.5,0.0008,0.309
0.0,50,0.5,0.0012,0.3345
0.0,50,0.5,0.0014,0.2951
0.0,50,0.5,0.0011,0.3905
0.0,50,0.5,0.0009,0.3376
0.0,50,0.5,0.0018,0.3468
0.0,50,0.5,0.0008,0.4102
0.0,50,0.5,0.0004,0.3422
0.0,50,0.5,0.0008,0.2988
0.0,50,0.5,0.0008,0.4045
0.0,50,0.5,0.0018,0.3456
0.0,50,0.5,0.0009,0.3453
0.0,50,0.5,0.001,0.3811
0.0,50,0.5,0.0013,0.3936
0.0,50,0.5,0.0004,0.364
0.0,50,0.5,0.0008,0.3161
0.0,50,0.5,0.0018,0.3278
0.0,50,0.5,0.0002,0.3994
0.0,50,0.5,0.0007,0.2804
0.0,50,0.5,0.0018,0.2755
0.0,50,0.5,0.0007,0.3227
0.0,50,0.5,0.0016,0.3061
0.0,50,0.5,0.0013,0.2823
0.0,50,0.5,0.0009,0.3153
0.0,50,0.5,0.0008,0.3122
0.0,50,0.5,0.0011,0.3035
0.0,50,0.5,0.0015,0.2956
0.0,50,0.5,0.001,0.3892
0.0,50,0.5,0.0006,0.3562
0.0,50,0.5,0.0014,0.3253
0.0,50,0.5,0.0007,0.3516
0.0,50,0.5,0.0016,0.3496
0.0,50,0.5,0.0015,0.2732
0.0,50,0.5,0.0012,0.3004
0.0,50,0.5,0.0007,0.3072
0.0,50,0.5,0.0009,0.2471
0.0,50,0.5,0.0013,0.4084
0.0,50,0.5,0.0012,0.334
0.0,50,0.5,0.0007,0.3386
0.0,50,0.5,0.0007,0.378
0.0,50,0.5,0.0013,0.3435
0.0,50,0.5,0.0007,0.3197
0.0,50,0.5,0.0019,0.2968
0.0,50,0.5,0.0009,0.3286
0.0,50,0.5,0.0005,0.3338
0.0,50,0.5,0.0012,0.2951
0.0,50,0.5,0.0007,0.3787
0.0,50,0.5,0.0005,0.3865
0.0,50,0.5,0.0012,0.3683
0.0,50,0.5,0.0024,0.285
0.0,50,0.5,0.0014,0.303
0.0,50,0.5,0.0009,0.2882
0.0,50,0.5,0.0005,0.3266
0.0,50,0.5,0.0009,0.2989
0.0,50,0.5,0.0005,0.33
0.0,50,0.5,0.0009,0.336
0.0,50,0.5,0.0008,0.2831
0.0,50,0.5,0.0011,0.3233
0.0,50,0.5,0.0014,0.2898
0.0,50,0.5,0.0006,0.3198
0.0,50,0.5,0.001,0.299
0.0,50,0.5,0.0011,0.318
0.0,50,0.5,0.0013,0.3196
0.0,50,0.5,0.001,0.3669
0.0,50,0.5,0.0015,0.2372
0.0,50,0.5,0.0014,0.3473
0.0,50,0.5,0.0016,0.3108
0.0,50,0.5,0.0011,0.2489
0.0,50,0.5,0.001,0.3949
0.0,50,0.5,0.0017,0.2715
0.0,50,0.5,0.0007,0.2852
0.0,50,0.5,0.0018,0.3132
0.0,50,0.5,0.0005,0.3026
0.0,50,0.5,0.0007,0.2964
0.0,50,0.5,0.0009,0.2825
0.0,50,0.5,0.001,0.3258
0.0,50,0.5,0.0013,0.3682
0.0,50,0.5,0.0011,0.4119
0.0,50,0.5,0.0006,0.3645
0.0,50,0.5,0.001,0.3351
0.0,50,0.5,0.0011,0.3245
0.0,50,0.5,0.001,0.3764
0.0,50,0.5,0.0008,0.3453
0.0,50,0.5,0.0002,0.4145
0.0,50,0.5,0.0015,0.3221
0.0,50,0.5,0.0009,0.2961
0.0,50,0.5,0.0011,0.4099
0.0,50,0.5,0.0006,0.3828
0.0,50,0.5,0.0004,0.3069
0.0,50,0.5,0.0014,0.4061
0.0,50,0.5,0.0015,0.2918
0.0,50,0.5,0.001,0.308
0.0,50,0.5,0.001,0.296
0.0,50,0.5,0.0006,0.3064
0.0,50,0.5,0.0019,0.3789
0.0,50,0.5,0.0003,0.4007
0.0,50,0.5,0.001,0.3159
0.0,50,0.5,0.0012,0.3949
0.0,50,0.5,0.0002,0.3171
0.0,50,0.5,0.0008,0.2755
0.0,50,0.5,0.0006,0.2958
0.0,50,0.5,0.0003,0.3931
0.0,50,0.5,0.0016,0.3196
0.0,50,0.5,0.001,0.3767
0.0,50,0.5,0.0015,0.3275
0.0,50,0.5,0.0008,0.3074
0.0,50,0.5,0.0007,0.2437
0.0,50,0.5,0.0007,0.3558
0.0,50,0.5,0.0019,0.3713
0.0,50,0.5,0.0008,0.2995
0.0,50,0.5,0.0009,0.3064
0.0,50,0.5,0.0013,0.3128
0.0,50,0.5,0.0007,0.3035
0.0,50,0.5,0.001,0.4814
0.0,50,0.5,0.0011,0.3591
0.0,50,0.5,0.0005,0.3717
0.0,50,0.5,0.0006,0.3256
0.0,50,0.5,0.0009,0.3276
0.0,50,0.5,0.0012,0.3157
0.0,50,0.5,0.0011,0.3063
0.0,50,0.5,0.0013,0.3025
0.0,50,0.5,0.0009,0.3307
0.0,50,0.5,0.0012,0.3107
0.0,50,0.5,0.0012,0.3191
0.0,50,0.5,0.0004,0.3538
0.0,50,0.5,0.0009,0.3145
0.0,50,0.5,0.0009,0.3154
0.0,50,0.5,0.0009,0.349
0.0,50,0.5,0.001,0.3564
0.0,50,0.5,0.002,0.2946
0.0,50,0.5,0.0012,0.3674
0.0,50,0.5,0.0011,0.3734
0.0,50,0.5,0.0011,0.3183
0.0,50,0.5,0.0004,0.384
0.0,50,0.5,0.0004,0.421
0.0,50,0.5,0.0009,0.372
0.0,50,0.5,0.001,0.4005
0.0,50,0.5,0.0004,0.3551
0.0,50,0.5,0.0008,0.2932
0.0,50,0.5,0.0012,0.4202
0.0,50,0.5,0.0001,0.324
0.0,50,0.5,0.0013,0.4163
0.0,50,0.5,0.0008,0.2906
0.0,50,0.5,0.0009,0.3384
0.0,50,0.5,0.0021,0.3259
0.0,50,0.5,0.0012,0.3468
0.0,50,0.5,0.0017,0.2956
0.0,50,0.5,0.0014,0.333
0.0,50,0.5,0.0012,0.3171
0.0,50,0.5,0.0008,0.3236
0.0,50,0.5,0.0016,0.3115
0.0,50,0.5,0.0014,0.3757
0.0,50,0.5,0.0013,0.3648
0.0,50,0.5,0.0011,0.3481
0.0,50,0.5,0.0009,0.3347
0.0,50,0.5,0.0005,0.3869
0.0,50,0.5,0.001,0.3337
0.0,50,0.5,0.001,0.3084
0.0,50,0.5,0.0012,0.3545
0.0,50,0.5,0.0007,0.3243
0.0,50,0.5,0.0011,0.2955
0.0,50,0.5,0.0006,0.368
0.0,50,0.5,0.0011,0.3011
0.0,50,0.5,0.0013,0.3511
0.0,50,0.5,0.0006,0.3223
0.0,50,0.5,0.0005,0.3344
0.0,50,0.5,0.0006,0.4011
0.0,50,0.5,0.0009,0.3359
0.0,50,0.5,0.0011,0.3149
0.0,50,0.5,0.0007,0.3876
0.0,50,0.5,0.0009,0.3693
0.0,50,0.5,0.0009,0.2638
0.0,50,0.5,0.0015,0.326
0.0,50,0.5,0.0018,0.3577
0.0,50,0.5,0.0005,0.3368
0.0,50,0.5,0.0009,0.3053
0.0,50,0.5,0.0008,0.2843
0.0,50,0.5,0.001,0.4125
0.0,50,0.5,0.0006,0.3227
0.0,50,0.5,0.0007,0.2232
0.0,50,0.5,0.0007,0.3073
0.0,50,0.5,0.001,0.2529
0.0,50,0.5,0.0011,0.282
0.0,50,0.5,0.0008,0.3092
0.0,50,0.5,0.0011,0.3526
0.0,50,0.5,0.0007,0.3799
0.0,50,0.5,0.0007,0.3571
0.0,50,0.5,0.0012,0.3033
0.0,50,0.5,0.0016,0.3548
0.0,50,0.5,0.0006,0.4605
0.0,50,0.5,0.0005,0.2832
0.0,50,0.5,0.0009,0.3648
0.0,50,0.5,0.0003,0.2444
0.0,50,0.5,0.0007,0.3582
0.0,50,0.5,0.002,0.2618
0.0,50,0.5,0.0014,0.3765
0.0,50,0.5,0.0007,0.3774
0.0,50,0.5,0.0012,0.3441
0.0,50,0.5,0.0005,0.3203
0.0,50,0.5,0.001,0.2942
0.0,50,0.5,0.0013,0.3385
0.0,50,0.5,0.0007,0.3704
0.0,50,0.5,0.0003,0.3627
0.0,50,0.5,0.0006,0.3165
0.0,50,0.5,0.0007,0.3465
0.0,50,0.5,0.0021,0.3632
0.0,50,0.5,0.0015,0.3935
0.0,50,0.5,0.0007,0.3537
0.0,50,0.5,0.001,0.3532
0.0,50,0.5,0.0013,0.3169
0.0,50,0.5,0.0008,0.294
0.0,50,0.5,0.0008,0.3147
0.0,50,0.5,0.001,0.3092
0.0,50,0.5,0.0011,0.3146
0.0,50,0.5,0.0006,0.3627
0.0,50,0.5,0.0006,0.3432
0.0,50,0.5,0.0011,0.3107
0.0,50,0.5,0.0009,0.2689
0.0,50,0.5,0.0015,0.3648
0.0,50,0.5,0.0017,0.3935
0.0,50,0.5,0.0003,0.2702
0.0,50,0.5,0.0013,0.3329
0.0,50,0.5,0.0015,0.2705
0.0,50,0.5,0.0007,0.2868
0.0,50,0.5,0.0007,0.283
0.0,50,0.5,0.001,0.3188
0.0,50,0.5,0.0009,0.3171
0.0,50,0.5,0.0009,0.3868
0.0,50,0.5,0.0006,0.3694
0.0,50,0.5,0.0008,0.4151
0.0,50,0.5,0.0007,0.3702
0.0,50,0.5,0.0004,0.3463
0.0,50,0.5,0.0018,0.2876
